"","pvalue","adj_pvalue","weight","weighted_pvalue","group","covariate","fold","log2FoldChange"
"Tnfrsf25",4.08630285603851e-11,1.90260887365521e-08,0.989440068184805,4.12991447125758e-11,"3",266.226863209821,"3",2.07468041527572
"Klf3",1.83463377722512e-10,6.606015641265e-08,1.23678722519817,1.48338674579304e-10,"8",8013.05529308377,"2",1.82498735263133
"Lef1",2.37700088318064e-10,8.35585671387791e-08,1.22597926015367,1.93885896804053e-10,"8",13002.0693177998,"4",1.30347478372699
"Vipr1",2.38164073141301e-10,9.44335901102544e-08,0.991008294653493,2.40325004771605e-10,"6",1630.29334456483,"4",1.48055363739317
"Socs3",2.59398212606218e-10,8.69065866434797e-08,1.22597926015367,2.11584503129118e-10,"8",14378.2678384818,"4",1.0772947829518
"Hpgds",2.68993769796598e-10,8.69065866434797e-08,1.25308937264545,2.14664472996619e-10,"4",310.805578472632,"2",-1.57943172861102
"Aff3",5.40273667297132e-10,2.04470866051348e-07,1.0086042133297,5.35664693996795e-10,"5",1167.29696646811,"4",1.10610088025099
"Chil5",6.45388113740592e-10,3.64997661053967e-07,0.640294358477202,1.0079553336617e-09,"2",69.3183895629984,"1",2.20835741826937
"Acp5",1.11212023993844e-09,3.64997661053967e-07,1.10018671727803,1.01084681579317e-09,"8",6314.57838130068,"1",0.858016618788341
"Inpp4b",1.23501717291593e-09,3.84546134621514e-07,1.10018671727803,1.12255233908975e-09,"8",7435.86439732664,"1",-0.702030186210039
"Tmem273",1.2044493175426e-09,9.99953482419806e-07,0.315644321625409,3.81584345107269e-09,"2",67.3146607007919,"4",-2.40037639604587
"Ier5l",1.40178087916163e-09,3.6741295220151e-07,1.34136982102505,1.04503684009412e-09,"7",2689.34181060614,"2",-1.31187311828252
"Hmgn1",1.7001629383561e-09,4.49833189657341e-07,1.23465430195121,1.37703560880906e-09,"7",2549.21588091207,"3",1.11040479423855
"Sh3bp5",1.70735521257277e-09,4.49833189657341e-07,1.23678722519817,1.38047610598435e-09,"8",5201.40008287416,"2",1.32603572882191
"Gm11346",2.42608674107881e-09,5.87865615979489e-07,1.25308937264545,1.9360843640043e-09,"5",835.31402367144,"2",1.32652631044621
"Zfp318",2.56686779565083e-09,6.36590143685053e-07,1.19711958366807,2.14420332828049e-09,"4",599.271429831276,"5",-0.870634045399472
"5830468F06Rik",2.73174222486142e-09,9.65748320000287e-07,0.771233938138709,3.54204099401303e-09,"3",195.68201859952,"2",1.49707473438508
"Tlr1",2.97981622349502e-09,5.87865615979489e-07,1.55009335863902,1.92234629410405e-09,"4",596.221443348134,"1",1.48795490542122
"Rbpj",3.53783266192074e-09,8.14517675774114e-07,1.23465430195121,2.86544391926522e-09,"6",1838.5450618073,"3",-0.985223199863161
"Ifngas1",3.77687845308244e-09,9.99953482419806e-07,0.989440068184805,3.81718769486603e-09,"3",115.130519142343,"3",2.59667239915883
"A930005H10Rik",4.24131328774468e-09,5.87865615979489e-07,2.20507994169768,1.92342835628867e-09,"4",420.580257199973,"4",1.05056319364565
"Slc25a33",5.04617953689438e-09,1.31031682970314e-06,0.989440068184805,5.10003556471281e-09,"3",265.410283418021,"3",1.5003878376712
"Armcx2",5.2853715929285e-09,9.49036446847771e-07,1.55009335863902,3.40971178508181e-09,"4",447.113634871501,"1",0.989309213737919
"Plekha6",5.57470621472362e-09,7.3425391840174e-07,2.20507994169768,2.52811977892815e-09,"4",430.2144584284,"4",1.10735916842493
"Ssbp2",6.64427902006594e-09,1.39907473816868e-06,1.19711958366807,5.55022164093863e-09,"6",1754.03064350183,"5",-0.911996908031959
"Adgrb2",6.82745922974208e-09,2.59013982047224e-06,0.640294358477202,1.06630007579321e-08,"2",77.0682580382899,"1",2.09023999103781
"Limd2",9.26137567758083e-09,2.08267643067467e-06,1.10018671727803,8.4180035371581e-09,"8",20154.9652153319,"1",0.555797342653059
"Ggt1",1.41903858060019e-08,3.29833967031341e-06,0.991008294653493,1.43191392872888e-08,"6",1329.94936189919,"4",1.30039428707348
"Sipa1l1",1.4386154865003e-08,2.86698636010721e-06,1.19711958366807,1.20173080962578e-08,"7",3276.6283721197,"5",-0.668154607693162
"Arl5c",1.63274145265582e-08,3.19677069905093e-06,1.19711958366807,1.36389169046335e-08,"6",1670.10581676349,"5",1.12641075905948
"Rasa3",2.0347286426642e-08,3.75818211854722e-06,1.22597926015367,1.65967623498717e-08,"8",15557.2995212475,"4",0.924836327372221
"Gm5511",2.33198255667091e-08,7.9526616110816e-06,0.652932072320505,3.57155461575521e-08,"2",93.1932743121431,"5",1.35048354139243
"Gm26614",2.47481815560896e-08,1.5634246965195e-05,0.315644321625409,7.84052804392265e-08,"2",51.6480625703501,"4",-1.91388177893894
"Gdpd5",4.51367416439556e-08,9.55224062188246e-06,1.0086042133297,4.47516885686467e-08,"5",742.031026275785,"4",-0.642110055727248
